OBJECTID *,GIS_ACRES,REGION,THP_YEAR,THP_NUM,COUNTY,TIMBEROWNR,LANDOWNER,SILVI_1,SILVI_2,SILVI_CAT,YARD,UNIT,PLAN_STAT,APPROVED,COMPLETED,COMMENTS,SPATL_MOD,MODIFIED,HD_NUM,GLOBALID *,Shape__Area *,Shape__Length *,Shape *
48603,12.5446,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{078e8028-c6c4-4dc0-9805-2e1e784281b5},50766.19609,898.462038,Polygon
48604,8.159034,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Alternative Prescription,Shelterwood Rem/Commercial Thin,Evenaged Management,Cable System,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{af2bc493-f7be-4659-8b57-4dc5d73c4776},33018.43961,744.955101,Polygon
48605,2.106892,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Alternative Prescription,Shelterwood Rem/Commercial Thin,Evenaged Management,Tractor or Skidder,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,NAIP_2016,9/6/2018 7:00,2-04-183-SIS,{a69ced84-01d5-4fd0-9091-e23f55cba8d2},8526.287445,486.43017,Polygon
48649,16.010641,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{a07ddbdb-c876-437f-a2d9-e2172a784ce1},64792.76522,1018.762979,Polygon
48658,8.553345,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Alternative Prescription,Shelterwood Rem/Commercial Thin,Evenaged Management,Cable System,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{b045b857-180c-42da-9b95-4249cede3161},34614.15833,866.548111,Polygon
48678,12.181165,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{60b13a37-a2a0-4054-9966-ff53b5f5b7e9},49295.4245,1024.238502,Polygon
48679,10.33807,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{6d37f88e-974c-4557-aa32-fa6aa800c906},41836.68474,910.396574,Polygon
48680,3.500384,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{2ac73754-ad4f-4807-877b-7f87e346429c},14165.55225,633.768253,Polygon
48681,21.005697,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,NAIP_2016,9/6/2018 7:00,2-04-183-SIS,{72ce2f93-f4ef-49ec-a4c4-ca2f28b6f59f},85007.03973,1497.452258,Polygon
48848,476.790883,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Alternative Prescription,Shelterwood Rem/Commercial Thin,Evenaged Management,Tractor or Skidder,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,NAIP_2016,9/6/2018 7:00,2-04-183-SIS,{c78dd827-62e1-4f5c-aa84-c8a56bfa8500},1929504.247,17914.35027,Polygon
48862,24.583063,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{1c3cef3c-faff-4e66-a3c2-fd8114e36d79},99484.12641,1336.51593,Polygon
48863,10.613884,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Alternative Prescription,Shelterwood Rem/Commercial Thin,Evenaged Management,Cable System,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{c006a7e7-a589-4982-9dea-3f6cf3d6e57a},42952.86281,1228.975995,Polygon
48864,8.582643,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{ee59f7e6-3b50-41d8-9390-4d0569bb2b42},34732.72332,927.483213,Polygon
48865,20.711546,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{052c7cb6-03aa-409d-9e6c-473901f2432f},83816.65466,1266.098122,Polygon
48876,6.253046,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Alternative Prescription,Shelterwood Rem/Commercial Thin,Evenaged Management,Cable System,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{30c30c3e-478b-4c29-a0cc-726abc563dc6},25305.17925,725.95639,Polygon
48877,16.133758,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{b8ba604c-0bdf-4257-b997-75248662d7f8},65291.00329,1084.793651,Polygon
48878,27.023396,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Alternative Prescription,Shelterwood Rem/Commercial Thin,Evenaged Management,Cable System,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{36b18d69-6307-4332-9367-b9a552bd86fe},109359.8051,2429.493179,Polygon
48886,14.534067,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Alternative Prescription,Shelterwood Rem/Commercial Thin,Evenaged Management,Cable System,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{6dd842b3-d995-446a-8b85-d4f12cce47ef},58817.28288,1168.456772,Polygon
48887,2.352094,2 - Cascade,2004,183,Siskiyou,Fruit Growers Supply Co,Fruit Growers Supply Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,7/20/2005 7:00,11/21/2008 8:00,<Null>,<Null>,<Null>,2-04-183-SIS,{3f0ed577-da08-4304-945f-17de4c11f76b},9518.585938,441.753978,Polygon
42341,28.86039,1 - Coast,2002,157,Humboldt,Humboldt Redwood Co,Humboldt Redwood Co,Commercial Thin,<Null>,Intermediate Treatments,Tractor or Skidder,<Null>,Completed,12/16/2002 8:00,11/21/2008 8:00,<Null>,NAIP_2010,1/4/2012 8:00,1-02-157-HUM,{63f4e592-6f75-4893-8666-f80630050aa5},116793.8548,1791.289502,Polygon
42548,15.071653,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2009,8/22/2018 7:00,4-03-063-TUO,{a86a523d-8365-4bec-83e6-596bdd94cd62},60992.81455,1038.277323,Polygon
42549,18.623645,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{fde6222a-ae02-4c4f-8a0e-df52be626cde},75367.21638,1181.640632,Polygon
42580,20.595796,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,435,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2009,7/11/2022 7:00,4-03-063-TUO,{a6fbd53a-a330-424d-9dc1-658483c43000},83348.23078,1245.980768,Polygon
42591,34.707631,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{2777041c-3672-4057-861d-2a21f7334027},140456.7976,2554.735272,Polygon
42592,21.0712,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{094279f9-e223-4fc1-a222-c4de98a0eb9d},85272.12233,1226.264179,Polygon
42637,21.398433,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{3f47836d-20eb-48c9-bad8-7887a6022a3b},86596.38453,1233.313496,Polygon
42659,6.617205,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{22dc7d36-f434-405a-919d-0f2bc20650f3},26778.87756,2082.698751,Polygon
43055,50.728543,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Commercial Thin,<Null>,Intermediate Treatments,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{d527b948-2dd8-458a-8261-776863198db1},205291.1311,2520.715223,Polygon
43056,2.263475,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{95167edd-c134-4e66-9ccc-b996144a7fc8},9159.959553,732.029244,Polygon
42538,16.511747,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{328bae19-8e46-42c9-a54e-01e8e986b836},66820.6679,1218.675837,Polygon
42539,4.18117,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2009,8/22/2018 7:00,4-03-063-TUO,{bcdcb2e8-9850-4da4-a3c4-2717fd076a2e},16920.59449,995.771925,Polygon
42070,11.427137,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{1c8662c8-7294-42f9-bd2e-e19ec1c5f276},46243.98373,3141.531812,Polygon
42071,9.512259,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{6d51f7e6-9203-4269-9ee3-c1586f9bac32},38494.74508,2436.397763,Polygon
41996,11.282504,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{673df910-650e-48aa-9feb-0b86b38129a8},45658.67283,976.003834,Polygon
43707,9.313464,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{9506aefb-c582-4060-8cf4-104c93a2d590},37690.25212,905.556256,Polygon
43708,1.599159,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{d6ab2284-e3ae-4afe-b242-7d7754bdc6f3},6471.568265,370.194119,Polygon
43709,1.36353,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{71279907-96f0-4acc-b4d5-0d68ef1a7915},5518.011997,318.464285,Polygon
43710,4.945345,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,NAIP_2009,8/22/2018 7:00,4-05-056-TUO,{6f117d51-b28f-4a30-9746-de1c46aa2328},20013.10032,1770.168258,Polygon
43475,2.663243,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,NAIP_2009,8/22/2018 7:00,4-05-056-TUO,{5a89e12d-8e15-4a76-8b55-5a2ff0d8814a},10777.76068,484.927451,Polygon
43476,11.816,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,NAIP_2009,8/22/2018 7:00,4-05-056-TUO,{f6846387-fd80-42c4-a8d8-adcdc3bcc0df},47817.65621,1268.205423,Polygon
43477,4.722647,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{b34163ff-1228-4d53-b548-112bbc4a641e},19111.8736,1314.131575,Polygon
43509,24.777799,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,NAIP_2009,8/22/2018 7:00,4-05-056-TUO,{bdfb1949-8dd0-4faf-951e-ff03af823793},100272.1955,1395.563983,Polygon
43524,19.512963,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{10dbf089-9252-4870-97d4-5d24fc0ff84f},78966.15996,1114.35926,Polygon
43545,23.522833,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{f88ce0d8-3774-4fa5-aea0-7e64af4d67b0},95193.52814,2077.353387,Polygon
43546,0.382277,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{e84f8995-feb3-424c-8d57-57af01f2b775},1547.021089,155.725976,Polygon
43547,8.289808,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{34e095cc-7645-4c93-a909-fa009656c590},33547.66153,880.529401,Polygon
43548,1.017554,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{46b8b108-1cdd-45d3-adcc-d2e6c7bcee30},4117.893083,422.642457,Polygon
43107,0.592192,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{45aff8ce-a26a-4205-8bac-3554666c841d},2396.517001,259.413225,Polygon
43117,18.604642,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{aa39269d-3b4b-46a6-8fae-005d28da5276},75290.31401,1095.804455,Polygon
43118,4.103025,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,No Harvest Area,<Null>,No Harvest Area,<Null>,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{19ff055d-83a6-435d-8c5a-df76c89373e8},16604.3544,1212.345454,Polygon
43325,11.87394,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,THP MAP 4-15-011; NAIP_2009,6/22/2018 7:00,4-03-063-TUO,{aff8287a-c6ec-44d9-98cc-811f1423ef7b},48052.13124,1174.001347,Polygon
43326,42.557411,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{5af6447a-4045-49fe-8870-b0178c7f05fe},172223.7313,2687.101606,Polygon
43353,60.345379,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{9bd7ba2b-ebba-44af-9936-4fdb72120288},244209.0862,2772.719225,Polygon
43354,22.606676,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,THP MAP 4-15-011,6/22/2018 7:00,4-03-063-TUO,{9c590be9-2586-44f7-b3a6-deb3c7818ae3},91485.97005,1634.374247,Polygon
43360,17.22711,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2010; THP MAP 4-12-012,4/20/2012 7:00,4-03-063-TUO,{e0f176e6-fddb-4410-8d30-262fcf6b17d3},69715.64019,1280.519167,Polygon
43374,9.508031,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2009,8/22/2018 7:00,4-03-063-TUO,{d03bcc90-c839-48fd-8960-fd33eaf8a3ac},38477.63816,1283.684698,Polygon
43376,22.144563,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2009,6/22/2018 7:00,4-03-063-TUO,{c4c3329c-97e8-49cb-a53a-0344f1e8694c},89615.86697,1961.156958,Polygon
43377,5.89021,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{3bdbf636-dddc-4b28-b220-7e5aacd3605e},23836.8359,699.708484,Polygon
43378,21.397366,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,601,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{9e2aeef8-8d25-4593-a3cf-3a2b9ed58518},86592.06664,1390.597173,Polygon
43379,51.310812,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,"NAIP_2009, DOQQ_1998",7/11/2022 7:00,4-03-063-TUO,{477ab986-e4d0-4db3-a59e-bf0c3345fc55},207647.4898,2903.571038,Polygon
43390,19.916849,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Cable System,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{b5061ef7-bb4a-43c6-a977-8fe8dddc34b5},80600.62803,1484.402429,Polygon
43420,9.286434,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{809f2c45-6a43-4ad0-b4a0-c2f0863133d2},37580.86399,1026.271967,Polygon
43432,3.931097,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{5dc34284-ac21-49a6-b4ba-5a15afa437ef},15908.58652,910.137076,Polygon
43433,14.61686,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2009,8/22/2018 7:00,4-03-063-TUO,{b63a8c63-a3aa-458b-8ecb-844debf8e72a},59152.3325,1329.412906,Polygon
43434,6.06828,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2009,8/22/2018 7:00,4-03-063-TUO,{029a0973-c281-472c-a4aa-aedb6754b98f},24557.45879,718.475821,Polygon
43435,20.323045,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Clearcut,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2009,8/22/2018 7:00,4-03-063-TUO,{c091c02e-0fc0-422c-a39c-45a5283df9e4},82244.44351,1154.800515,Polygon
43436,13.348885,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{8471dfc3-d672-42c4-aa28-365c73f64ee1},54021.01909,1280.674885,Polygon
43437,2.388499,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-03-063-TUO,{578b6d45-21a0-4f4d-83a6-839c1d3d2618},9665.91382,489.403368,Polygon
43438,14.598864,4 - Sierra,2003,63,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Cable System,<Null>,Completed,11/3/2003 8:00,11/20/2008 8:00,<Null>,NAIP_2009,8/22/2018 7:00,4-03-063-TUO,{da6c53f3-1d5d-4f23-82ef-72aa5bf3d267},59079.50618,1497.828813,Polygon
44318,16.775938,4 - Sierra,2005,56,Tuolumne,Sierra Pacific Industries,Sierra Pacific Industries,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,11/20/2008 8:00,<Null>,<Null>,<Null>,4-05-056-TUO,{8a6248a6-aecc-4066-bdae-5c85f659c339},67889.81231,1458.666185,Polygon
